time,job ID,event type,scheduling class
20392173835,6252898083,1,1
20392189640,6252898144,0,1
20393456328,6252898144,1,1
20394312401,6252898188,0,2
20394925897,6252870722,4,1
20396316976,6252898188,1,2
20396348641,6252898255,0,1
20397674948,6252898255,1,1
20397702205,6252898299,0,1
20399060955,6252898299,1,1
20401571350,6252897812,4,1
20401571352,6252897828,0,1
20402584811,6252898443,0,1
20403302779,6252897828,1,1
20403336231,6252898470,0,1
20403348643,6252898474,0,1
20404118877,6252898443,1,1
20404158633,6252897848,4,1
20404158635,6252897863,0,1
20404892184,6252898470,1,1
20404892202,6252898474,1,1
20404924648,6252898547,0,0
20405676056,6252897863,1,1
20406494967,6252898547,1,0
20407235019,6252799843,5,1
20407930317,6252898634,0,0
20407996907,6252898278,0,2
20408003101,6252898472,0,1
20408004927,6252898501,0,1
20408007281,6252898503,0,1
20408009551,6252898564,0,1
20408727675,6252897889,4,1
20408727677,6252897907,0,1
20409484746,6252898278,1,2
20409484750,6252898315,0,0
20409484751,6252898378,0,2
20409484771,6252898472,1,1
20409484782,6252898501,1,1
20409484793,6252898503,1,1
20409484805,6252898564,1,1
20409484840,6252898634,1,0
20410496368,6252898315,1,0
20410496560,6252897907,1,1
20410496572,6252898378,1,2
20410521852,6252898758,0,1
20410530607,6252898761,0,0
20412006064,6252898758,1,1
20412006075,6252898761,1,0
20412834591,6252884904,3,1
20413634977,6252889271,4,0
20413635064,6252889399,5,0
20413635070,6252889459,5,0
20413635076,6252890490,5,0
20413635160,6252898144,4,1
20413635162,6252897922,4,1
20413635164,6252898160,0,1
20413635165,6252897940,0,1
20414542459,6252898033,4,1
20414542461,6252898054,0,1
20415302579,6252897940,1,1
20415302590,6252898160,1,1
20416065145,6252898054,1,1
20416898261,6252898083,4,1
20416898263,6252898110,0,1
20417650701,6252895002,4,1
20418419762,6252898110,1,1
20418445297,6252898255,4,1
20418445299,6252898280,0,1
20419198602,6252898299,4,1
20419198604,6252898327,0,1
20419917258,6252898280,1,1
20419982457,6252898588,0,1
20419987457,6252898831,0,1
20421053872,6252898327,1,1
20421083584,6252897828,4,1
20421785226,6252898588,1,1
20421785237,6252898831,1,1
20422579125,6252899148,0,0
20424127772,6252899148,1,0
20431481558,6252899438,0,2
20431489710,6252898761,4,0
20432199293,6252899019,0,1
20432204125,6252899052,0,1
20432206598,6252899082,0,1
20432208683,6252899107,0,1
20432211353,6252899129,0,1
20432213712,6252899146,0,1
20432215525,6252899173,0,1
20432220903,6252890245,4,2
20432221018,6252890334,5,0
20432221025,6252891461,5,2
20433005821,6252899438,1,2
20433032884,6252897863,4,1
20433753539,6252899019,1,1
20433753570,6252899052,1,1
20433753594,6252899082,1,1
20433753618,6252899107,1,1
20433753659,6252899129,1,1
20433753692,6252899146,1,1
20433753716,6252899173,1,1
20433783063,6252876023,4,0
20433783401,6252898547,4,0
20433783403,6252898566,0,0
20434612086,6252895063,4,2
20434612189,6252895180,5,0
20434612196,6252896368,5,2
20435469150,6252898566,1,0
20435489710,6252898054,4,1
20436257827,6252897907,4,1
20437013917,6252898160,4,1
20437013919,6252898207,0,1
20437767969,6252897940,4,1
20438558509,6252898207,1,1
20440717669,6252898280,4,1
20441410084,6252899783,0,1
20441751439,6252898503,4,1
20442540921,6252898327,4,1
20443206947,6252899783,1,1
20444265139,6252899148,4,0
20444265251,6252898110,4,1
20445664609,6252898472,4,1
20446388080,6252898588,4,1
20447112346,6252863498,5,3
20447123885,6252898564,4,1
20449293133,6252898501,4,1
20454586379,6252892190,4,2
20454586383,6252892264,4,0
20454586398,6252892662,5,2
20454587103,6252898443,4,1
20455989443,6252892351,4,2
20455989821,6252892406,5,0
20455989826,6252893215,5,2
20458248073,6252899850,0,2
20458253608,6252900101,0,2
20461172796,6252899850,1,2
20461172805,6252899925,0,0
20461172806,6252900028,0,2
20461172898,6252900101,1,2
20462633253,6252899925,1,0
20462633617,6252900028,1,2
20468752070,6252898566,4,0
20468752073,6252898568,0,0
20469486928,6252899783,4,1
20470219790,6252898568,1,0
20470240609,6252900209,0,0
20470244344,6252900570,0,1
20471760597,6252900570,1,1
20471760614,6252900209,1,0
20476664519,6252900933,0,2
20476669846,6252900935,0,1
20478107833,6252900933,1,2
20478107845,6252900935,1,1
20483099071,6252900623,0,1
20483103182,6252900794,0,1
20484565777,6252900623,1,1
20484566064,6252900794,1,1
20485667624,6252901355,0,0
20488098484,6252901355,1,0
20493547954,6252908771,0,0
20495090751,6252908771,1,0
20495224856,6252898568,4,0
20496132592,6252901119,0,0
20496138562,6252908636,0,1
20496143739,6252908660,0,2
20498117911,6252901119,1,0
20498117928,6252908636,1,1
20498117932,6252908707,0,1
20498117982,6252908660,1,2
20498117986,6252908745,0,0
20498976042,6252908707,1,1
20498976380,6252908745,1,0
20499009070,6252885558,4,2
20499009149,6252885626,5,0
20499009156,6252891377,5,2
20499971453,6252892349,4,2
20499971640,6252892457,5,0
20499971647,6252894226,5,2
20506218064,6252893575,4,2
20506218119,6252893625,5,0
20506218126,6252894855,5,2
20508997572,6252908773,0,1
20509002362,6252908852,0,0
20509008402,6252909408,0,2
20510482505,6252909408,1,2
20510482516,6252908773,1,1
20510483075,6252908852,1,0
20512576405,6252898278,4,2
20512576502,6252898315,5,0
20512576507,6252898378,5,2
20512577104,6252908771,4,0
20513569968,6252911517,0,1
20516532851,6252911537,0,2
20517413427,6252911517,1,1
20518226531,6252911537,1,2
20519432740,6252897484,4,2
20519432867,6252897562,5,0
20519432874,6252898188,5,2
20521214542,6252898831,4,1
20522101939,6252909456,0,2
20522129571,6252909487,0,0
20522132858,6252911079,0,0
20522138566,6252909494,0,2
20522148630,6252911515,0,2
20523226330,6252911907,0,2
20524785139,6252909456,1,2
20524785143,6252911052,0,0
20524785144,6252911320,0,0
20524785371,6252909494,1,2
20524785375,6252911274,0,0
20524785376,6252911539,0,0
20524785639,6252911515,1,2
20524785670,6252909487,1,0
20524785903,6252911079,1,0
20526570632,6252911052,1,0
20526570827,6252911274,1,0
20526571048,6252911320,1,0
20526576517,6252911539,1,0
20526582052,6252911907,1,2
20531454954,6252916725,0,2
20533184748,6252916725,1,2
20534023705,6252896588,4,2
20534952622,6252911850,0,0
20534976557,6252911905,0,2
20534986404,6252913400,0,2
20534992046,6252913431,0,2
20535004075,6252917031,0,2
20538763676,6252911905,1,2
20538763680,6252913424,0,0
20538763681,6252916442,0,0
20538763925,6252913400,1,2
20538763928,6252916426,0,0
20538763971,6252913431,1,2
20538763975,6252916637,0,0
20538763976,6252916727,0,0
20538764190,6252911850,1,0
20538764584,6252917031,1,2
20540905015,6252913424,1,0
20540905182,6252916426,1,0
20540905584,6252916442,1,0
20540911021,6252916637,1,0
20540911167,6252916727,1,0
20547270574,6252916950,0,2
20547336880,6252917056,0,2
20547364396,6252917233,0,2
20547371570,6252920139,0,2
20550779442,6252916950,1,2
20550779447,6252917015,0,0
20550779501,6252917056,1,2
20550779505,6252917226,0,0
20550779506,6252920217,0,0
20550779750,6252917233,1,2
20550779753,6252920412,0,0
20550779796,6252920139,1,2
20552004456,6252917015,1,0
20552004794,6252917226,1,0
20552004947,6252920217,1,0
20552010316,6252920412,1,0
20553112293,6252922298,0,2
20555016331,6252922298,1,2
20556049426,6252922379,0,2
20557691087,6252922379,1,2
20559350008,6252920549,0,2
20560922784,6252920549,1,2
20560940211,6252922505,0,2
20562968387,6252922505,1,2
20564372080,6252922565,0,2
20566142839,6252922565,1,2
20567147570,6252922627,0,2
20568865059,6252922627,1,2
20569729501,6252922692,0,2
20571492584,6252922692,1,2
20571524064,6252922483,0,1
20572300960,6252852131,4,1
20573422077,6252922483,1,1
20581380168,6252922921,0,2
20583000722,6252922921,1,2
20583352589,6237265030,5,2
20584194246,6252922863,0,1
20584198406,6252922751,0,0
20585828399,6252922751,1,0
20585828403,6252922793,0,0
20585828415,6252922863,1,1
20585857019,6252778311,4,2
20585857206,6252778414,5,0
20585857211,6252779769,5,2
20586734828,6252922793,1,0
20588685024,6252923127,0,0
20590232362,6252923127,1,0
20598018698,6252923383,0,0
20599562756,6252923383,1,0
20604905885,6252923559,0,0
20605924532,6252923127,4,0
20606642840,6252923559,1,0
20607471377,6251501639,4,1
20608306818,6252923580,0,2
20608309035,6252923582,0,2
20609749593,6252923580,1,2
20609749610,6252923582,1,2
20611421201,6252899850,4,2
20611421400,6252899925,5,0
20611421407,6252900028,5,2
20616820647,6252896812,4,2
20616820774,6252896872,5,0
20616820781,6252896972,5,2
20620865853,6252923634,0,0
20620882917,6252923698,0,0
20620885576,6252923646,0,0
20620889080,6252922483,4,1
20622418998,6252923634,1,0
20622419155,6252923646,1,0
20622419336,6252923698,1,0
20623576092,6252922863,4,1
20625164094,6252923559,4,0
20626053344,6252924210,0,2
20628201916,6252924210,1,2
20629980277,6252924311,0,2
20631757899,6252924311,1,2
20631783031,6252924354,0,2
20632632921,6252911515,4,2
20632633043,6252911850,5,0
20632633082,6252922565,5,2
20632633227,6252900101,4,2
20632633402,6252900209,5,0
20632633443,6252900933,5,2
20633663090,6252924354,1,2
20634327480,6252924175,0,2
20636674453,6252924175,1,2
20636674458,6252924250,0,0
20637760231,6252924250,1,0
20646876178,6252924356,0,2
20647976107,6252809803,3,1
20648680067,6252924356,1,2
20648680072,6252924415,0,0
20648703418,6252897088,4,2
20648703572,6252897233,5,0
20648703579,6252897393,5,2
20649591998,6252924415,1,0
20652784338,6252925012,0,0
20652788594,6252925014,0,0
20654363552,6252925014,1,0
20654363563,6252925012,1,0
20659164711,6252924772,0,1
20659167241,6252924805,0,2
20659171784,6252585832,4,1
20661341957,6252924805,1,2
20661341960,6252924964,0,0
20661341982,6252924772,1,1
20662059215,6252924964,1,0
20667039942,6252925473,0,2
20668750990,6252925473,1,2
20671332882,6252925386,0,1
20671335834,6252925162,0,2
20671340340,6252925418,0,2
20672055833,6252925012,4,0
20673582293,6252925162,1,2
20673582296,6252925215,0,0
20673582346,6252925418,1,2
20673582355,6252925386,1,1
20674403709,6252925215,1,0
20675252151,6252925774,0,2
20676764057,6252925774,1,2
20676784083,6252925014,4,0
20684225570,6252925547,0,0
20684247473,6252923580,4,2
20684247549,6252923646,5,0
20684247556,6252924311,5,2
20685733331,6252925547,1,0
20685762579,6252809595,3,1
20686430639,6252926127,0,2
20687954447,6252926127,1,2
20697991777,6252926373,0,2
20698754442,6252925386,4,1
20699530530,6252926373,1,2
20700319161,6252926429,0,2
20703686854,6252920139,4,2
20704418614,6252926429,1,2
20705175912,6252922751,4,0
20705175985,6252922793,5,0
20705175991,6252923383,5,0
20713205108,6252926702,0,2
20714778899,6252926702,1,2
20720848565,6252926822,0,0
20720862302,6252926780,0,2
20722311331,6252926780,1,2
20722311341,6252926822,1,0
20723062655,6252926952,0,0
20724156667,6252926975,0,0
20724851806,6252926952,1,0
20725674929,6252926975,1,0
20728100474,6252901119,4,0
20728945601,6252801787,4,2
20728945632,6252801860,5,0
20728945639,6252802145,5,2
20730469208,6252927122,0,2
20731984142,6252927122,1,2
20733418802,6252927196,0,0
20733461797,6252927101,0,1
20736085786,6252927101,1,1
20736085804,6252927196,1,0
20741040967,6252932543,0,1
20741728448,6252797982,4,1
20742418086,6252932543,1,1
20742444390,6252932580,0,1
20744279402,6252932580,1,1
20747855854,6252927168,0,1
20747863184,6252927181,0,1
20747866466,6252917233,4,2
20747866665,6252920412,5,0
20747866672,6252922921,5,2
20747866786,6252926952,4,0
20747866788,6252926973,0,0
20747866882,6252926822,4,0
20749765935,6252927168,1,1
20749765954,6252927181,1,1
20749765964,6252926973,1,0
20752132449,6252926975,4,0
20761336900,6252932687,0,0
20761340738,6252932978,0,2
20763568139,6252932687,1,0
20763568192,6252932978,1,2
20767179334,6252933164,0,0
20768844493,6252933164,1,0
20769694718,6252933226,0,1
20770399742,6252933255,0,1
20771082126,6252933226,1,1
20771096078,6252933279,0,1
20771101427,6252933281,0,2
20771107827,6252933283,0,1
20771798982,6252933255,1,1
20772507038,6252933279,1,1
20772507050,6252933281,1,2
20772507061,6252933283,1,1
20773357768,6252933044,0,0
20774923387,6252933044,1,0
20778094948,6252924356,4,2
20778095038,6252924415,5,0
20778095053,6252925774,5,2
20785697612,6252933356,0,2
20786492629,6252926973,4,0
20786492632,6252926977,0,0
20787352750,6252933356,1,2
20787352754,6252933475,0,0
20787352755,6252933518,0,0
20788156526,6252933475,1,0
20788156751,6252933518,1,0
20788157201,6252926977,1,0
20789142827,6252933996,0,2
20791066103,6252933996,1,2
20796086361,6252933164,4,0
20797794775,6252933141,0,0
20797800289,6252933716,0,0
20797809172,6252933994,0,2
20800164842,6252933716,1,0
20800164847,6252933735,0,0
20800164878,6252933994,1,2
20800164883,6252934060,0,0
20800164884,6252934168,0,2
20800164908,6252933141,1,0
20801257674,6252933735,1,0
20801257679,6252933737,0,0
20801257743,6252934060,1,0
20801258184,6252934168,1,2
20802777926,6252933737,1,0
20813734488,6252933279,4,1
20815382489,6252926977,4,0
20816960812,6252909408,4,2
20816960905,6252909487,5,0
20816960912,6252911079,5,0
20816960919,6252911907,5,2
20821612676,6252935168,0,2
20823610635,6252935168,1,2
20831662155,6252933735,5,0
20831662725,6252933737,5,0
20832570927,6252933716,5,0
20834430990,6252935264,0,0
20835157170,6252895311,4,2
20835157285,6252895471,5,0
20835157292,6252896431,5,2
20835157667,6252927101,4,1
20836020104,6252935264,1,0
20836094384,6252936538,0,0
20836959023,6252916950,4,2
20836959199,6252917015,5,0
20836959206,6252922692,5,2
20837839132,6252936538,1,0
20838587402,6252933226,4,1
20839354045,6252917056,4,2
20839354258,6252917226,5,0
20839354265,6252920217,5,0
20839354272,6252922505,5,2
20841128308,6252933283,4,1
20846910884,6252927124,0,1
20846914497,6252935591,0,2
20846920593,6252936540,0,1
20847742149,6252895569,4,2
20847742336,6252895715,5,0
20847742343,6252896511,5,2
20848591535,6252927124,1,1
20848591560,6252935591,1,2
20848591564,6252936579,0,0
20848591610,6252936540,1,1
20850213824,6252936579,1,0
20854121037,6252933255,4,1
20860818046,6252936794,0,2
20860824877,6252937137,0,2
20862259110,6252936538,4,0
20862978809,6252936794,1,2
20862978814,6252936887,0,0
20862978863,6252937137,1,2
20864286549,6252936887,1,0
20865012589,6252937449,0,2
20865737935,6252932978,4,2
20865738072,6252933044,5,0
20865738085,6252933281,5,2
20866543782,6252937449,1,2
20873445418,6252937205,0,0
20873470843,6252937243,0,0
20873478544,6252937503,0,2
20875094764,6252911274,4,0
20875855198,6252937243,1,0
20875855202,6252937294,0,0
20875855203,6252937427,0,0
20875855243,6252937503,1,2
20875855248,6252937578,0,0
20875855275,6252937205,1,0
20875883703,6252937784,0,2
20875890641,6252937786,0,0
20876654089,6252937294,1,0
20876654134,6252937427,1,0
20876654161,6252937578,1,0
20877427268,6252937784,1,2
20877427280,6252937786,1,0
20881678444,6252909494,4,2
20881678523,6252911539,5,0
20881678530,6252917031,5,2
20886195956,6252937788,0,2
20886245037,6252938005,0,2
20887679427,6252938221,0,0
20888424020,6252937788,1,2
20888424024,6252937957,0,0
20888424025,6252938019,0,0
20888424079,6252938005,1,2
20888424084,6252938074,0,0
20889490122,6252937957,1,0
20889490213,6252938019,1,0
20889490504,6252938074,1,0
20889490791,6252938221,1,0
20900703520,6252909456,4,2
20900704405,6252911052,5,0
20900704412,6252911320,5,0
20900704419,6252916725,5,2
20904890224,6252938790,0,2
20906337665,6252938790,1,2
20912900975,6252938971,0,2
20912923756,6252938221,4,0
20914416821,6252938971,1,2
20915221497,6252911905,4,2
20915221771,6252913424,5,0
20915221778,6252916442,5,0
20915221785,6252922298,5,2
20918051075,6252924805,4,2
20918051202,6252924964,5,0
20918051209,6252926127,5,2
20923543355,6252939073,0,1
20925057462,6252939073,1,1
20936532170,6252939365,0,2
20938705536,6252939365,1,2
20938705541,6252939425,0,0
20939475268,6252939425,1,0
20947749023,6252937243,4,0
20947749076,6252937294,5,0
20947749082,6252937427,5,0
20947749088,6252937786,5,0
20949343893,6252939536,0,1
20949347414,6252939772,0,1
20950745451,6252939536,1,1
20950745478,6252939772,1,1
20950773589,6252939922,0,1
20952175571,6252939922,1,1
20956789744,6252908660,4,2
20956789813,6252908745,5,0
20956789820,6252908852,5,0
20956789827,6252911537,5,2
20958508359,6252926702,5,2
20959248190,6252940067,0,0
20960646833,6252940067,1,0
20963561647,6252880298,4,2
20963561726,6252880358,5,0
20963561733,6252884399,5,2
20966787660,6252940240,0,0
20968390512,6252940240,1,0
20972923845,6252932687,4,0
20979440873,6252898474,4,1
20979440876,6252898478,0,1
20980204642,6252938005,4,2
20980204728,6252938074,5,0
20980204751,6252938790,5,2
20981012871,6252898478,1,1
20982467773,6252937137,4,2
20982467849,6252937205,5,0
20982467868,6252937784,5,2
20983568158,6252940565,0,2
20985006925,6252940565,1,2
20985750146,6252940369,0,2
20985755081,6252940067,4,0
20987559442,6252940369,1,2
20987559445,6252940421,0,0
20988307805,6252940421,1,0
20992599441,6252913431,4,2
20992599798,6252916637,5,0
20992599805,6252916727,5,0
20992599812,6252922379,5,2
20995067369,6252940240,4,0
20998203302,6252940799,0,0
20998205923,6252940837,0,2
21000272632,6252940799,1,0
21000272703,6252940837,1,2
21000272706,6252940883,0,0
21001121066,6252940883,1,0
21001931877,6248941721,3,1
21009059161,6252941273,0,0
21010511185,6252941273,1,0
21010535565,6252940952,0,2
21012746894,6252940952,1,2
21012746897,6252941105,0,0
21012765755,6252941381,0,1
21013495153,6252941105,1,0
21014241949,6252941381,1,1
21015024509,6252941509,0,1
21017992890,6252941539,0,0
21018646876,6252941509,1,1
21019640317,6252941539,1,0
21020386428,6252941615,0,2
21021155874,6252941640,0,0
21021821233,6252941615,1,2
21022547648,6252941640,1,0
21022580036,6252941703,0,2
21022592577,6252941484,0,1
21022595411,6252941617,0,1
21024038831,6252941484,1,1
21024038842,6252941617,1,1
21024038864,6252941703,1,2
21025627740,6252941759,0,2
21027081075,6252941759,1,2
21029540714,6252941273,4,0
21032251524,6252941933,0,1
21033829607,6252941933,1,1
21035432764,6252941638,0,1
21035453721,6252941894,0,1
21036893523,6252941638,1,1
21036893534,6252941894,1,1
21044290014,6252942174,0,2
21045734392,6252942174,1,2
21048040921,6252941640,4,0
21048040923,6252941679,0,0
21049545545,6252941679,1,0
21052942159,6252941617,4,1
21054285728,6252941484,4,1
21058389086,6252925162,4,2
21058389178,6252925215,5,0
21058389185,6252926373,5,2
21059226719,6252942450,0,1
21060796089,6252942450,1,1
21063291846,6252898478,4,1
21064776332,6252941509,4,1
21069129522,6252937578,4,0
21069880123,6252942862,0,1
21071432409,6252942862,1,1
21071452334,6252942486,0,1
21071456693,6252942833,0,2
21073212689,6252937503,4,2
21073212706,6252938971,5,2
21073979102,6252942833,1,2
21073979129,6252942486,1,1
21077655518,6252943563,0,0
21080436414,6252941894,4,1
21080436699,6252941679,4,0
21080436702,6252941701,0,0
21081218669,6252943563,1,0
21081246696,6252939365,4,2
21081246883,6252939425,5,0
21081246890,6252940565,5,2
21082054233,6252941701,1,0
21084918714,6252942883,0,0
21084921787,6252943470,0,0
21085638350,6252898470,4,1
21085638353,6252898476,0,1
21086375222,6252942883,1,0
21086375441,6252943470,1,0
21087179943,6252898476,1,1
21087206727,6252943956,0,0
21088727439,6252943956,1,0
21088747069,6252944014,0,0
21089492231,6252944037,0,2
21090232431,6252944014,1,0
21090256789,6252944077,0,0
21090261779,6252925418,4,2
21090261954,6252925547,5,0
21090261961,6252926429,5,2
21091112304,6252944037,1,2
21091896524,6252944077,1,0
21097494301,6252943710,0,1
21097676196,6252943712,0,0
21097681253,6252943778,0,2
21099890972,6252943710,1,1
21099890976,6252943855,0,1
21099890977,6252944298,0,1
21099891093,6252943712,1,0
21099891097,6252943808,0,0
21099891098,6252944335,0,0
21099891187,6252943778,1,2
21099891190,6252944180,0,0
21100620368,6252943808,1,0
21100621393,6252943855,1,1
21100623781,6252944180,1,0
21100624116,6252944298,1,1
21100624128,6252944335,1,0
21107678106,6252943563,4,0
21108441172,6252941701,4,0
21109940549,6252945381,0,0
21109945924,6252944317,0,2
21109951593,6252945287,0,2
21112427457,6252944317,1,2
21112427460,6252945175,0,0
21112427510,6252945287,1,2
21112427532,6252945381,1,0
21113148387,6252945175,1,0
21116355230,6252945581,0,0
21117752893,6252945581,1,0
21118487048,6252945638,0,0
21119848436,6252945638,1,0
21119860094,6252945674,0,0
21121225153,6252945674,1,0
21121914966,6252945325,0,0
21123382706,6252945325,1,0
21128151589,6252945859,0,2
21129700344,6252945859,1,2
21131146704,6252946028,0,0
21131845251,6252946048,0,1
21131856978,6252913400,4,2
21131857069,6252916426,5,0
21131857076,6252922627,5,2
21132640529,6252946028,1,0
21133326442,6252946048,1,1
21134037796,6252946050,0,1
21134040434,6252945878,0,1
21134045723,6252946046,0,1
21135456069,6252945878,1,1
21135456073,6252945912,0,1
21135456180,6252946046,1,1
21135456191,6252946050,1,1
21136206312,6252945912,1,1
21146328613,6252946846,0,1
21148034162,6252946846,1,1
21148122975,6252945638,4,0
21152656586,6252946028,4,0
21152657586,6252946046,4,1
21154965827,6252947050,0,2
21156431521,6252947050,1,2
21159000825,6252946832,0,2
21161067990,6252946832,1,2
21161067995,6252946879,0,0
21161760339,6252946879,1,0
21180799534,6252946050,4,1
21191943222,6252947880,0,2
21193357767,6252947880,1,2
21196311393,6252938019,4,0
21197940768,6252937957,4,0
21200169536,6252937788,4,2
21202671226,6252948131,0,0
21206501141,6252948131,1,0
21211817881,6252945287,4,2
21211818067,6252945325,5,0
21211818076,6252945859,5,2
21212655340,6252933994,4,2
21212655515,6252934060,5,0
21212655522,6252934168,5,2
21213457203,6252927124,4,1
21218018527,6252948443,0,2
21218022864,6252927144,0,1
21219477396,6252927144,1,1
21219477421,6252948443,1,2
21220285437,6252948509,0,0
21220995041,6252923698,4,0
21221719935,6252948509,1,0
21222068540,6252923582,4,2
21222068567,6252923634,5,0
21222068572,6252924354,5,2
21224285407,6252940369,4,2
21224285534,6252940421,5,0
21224285541,6252941615,5,2
21227230758,6252941381,4,1
21229517057,6252948131,4,0
21230272583,6252948604,0,2
21231040760,6252948810,0,2
21232564543,6252948604,1,2
21232564546,6252948651,0,0
21233626401,6252948651,1,0
21233626756,6252948810,1,2
21236031383,6252949025,0,2
21237547262,6252949025,1,2
21237569029,6252933356,4,2
21237569088,6252933475,5,0
21237569093,6252933518,5,0
21237569098,6252933996,5,2
21238489067,6252949084,0,0
21239214418,6252949094,0,2
21239984402,6252949084,1,0
21240702084,6252949094,1,2
21240733538,6252920549,4,2
21241522662,6252949145,0,0
21243054260,6252949145,1,0
21243077173,6252948758,0,2
21244903467,6252185692,5,3
21245690542,6252948758,1,2
21245690545,6252948812,0,0
21245690546,6252949086,0,2
21245707381,6252949287,0,2
21246478143,6252949304,0,3
21246478143,6252949304,1,3
21247305429,6252948812,1,0
21247305739,6252949086,1,2
21248105072,6252926780,4,2
21248878272,6252949287,1,2
21255296982,6252949604,0,1
21255990196,6252949619,0,1
21256007815,6252949229,0,2
21256011923,6252949622,0,1
21256014504,6252943778,4,2
21256014583,6252944180,5,0
21256014590,6252947880,5,2
21256791889,6252949604,1,1
21256805288,6252949646,0,1
21258264478,6252949229,1,2
21258264482,6252949410,0,0
21258264518,6252949619,1,1
21258264532,6252949622,1,1
21258981399,6252949410,1,0
21258981760,6252949646,1,1
21265216779,6252898476,4,1
21268090128,6252949648,0,2
21268096853,6252949780,0,2
21268105284,6252949871,0,1
21270934309,6252949648,1,2
21270934313,6252949808,0,0
21270934349,6252949780,1,2
21270934360,6252949871,1,1
21273476453,6252949808,1,0
21275207275,6252952514,0,1
21276975110,6252952514,1,1
21276994467,6252952551,0,2
21277769126,6252952575,0,2
21278846191,6252952551,1,2
21279650790,6252952575,1,2
21279676428,6252924175,4,2
21279676459,6252924250,5,0
21279676466,6252925473,5,2
21280600435,6252952282,0,2
21283049093,6252952282,1,2
21283049096,6252952433,0,0
21284323042,6252952433,1,0
21301512196,6252954212,0,0
21303345781,6252954212,1,0
21305083995,6252953200,0,2
21307519097,6252953200,1,2
21307519100,6252953355,0,0
21308319368,6252953355,1,0
21309485248,6252954645,0,0
21310362477,6252954673,0,0
21310373386,6252949646,4,1
21311124205,6252954645,1,0
21311973481,6252954673,1,0
21312013348,6252954722,0,0
21313055010,6252954756,0,1
21313825989,6252954722,1,0
21314609715,6252954756,1,1
21315372205,6252949619,4,1
21316170482,6252954832,0,2
21317684005,6252954832,1,2
21317705257,6252954752,0,1
21317709812,6252954804,0,1
21317712181,6252954758,0,1
21317717140,6252954760,0,1
21317726013,6252949622,4,1
21318459834,6252954873,0,2
21318464519,6252954875,0,0
21319250235,6252954752,1,1
21319250246,6252954758,1,1
21319250258,6252954760,1,1
21319250269,6252954804,1,1
21320392962,6252954873,1,2
21320392997,6252954875,1,0
21325733683,6252954212,4,0
21326467972,6252936794,4,2
21326468015,6252936887,5,0
21326468022,6252937449,5,2
21326468380,6252943712,4,0
21326468431,6252943808,5,0
21326468437,6252944335,5,0
21331232260,6252955020,0,2
21331568807,6252940952,4,2
21331568970,6252941105,5,0
21331568977,6252941703,5,2
21333117009,6252955020,1,2
21333117013,6252955064,0,0
21333870084,6252955064,1,0
21336274729,6252955329,0,2
21337036615,6252955348,0,3
21337039795,6252954645,4,0
21337039824,6252954722,4,0
21337039826,6252954750,0,0
21337797308,6252955329,1,2
21338582804,6252954750,1,0
21338582836,6252955348,1,3
21338604148,6212764838,5,3
21339389787,6252954673,4,0
21344272294,6252955397,0,2
21345796945,6252955397,1,2
21345821275,6252954804,4,1
21347411371,6252955579,0,3
21347411371,6252955579,1,3
21347420627,6252940799,4,0
21355018400,6252949604,4,1
21355018792,6212764908,5,3
21355019077,6252952514,4,1
21356410012,6252955795,0,3
21356410012,6252955795,1,3
21356414537,6252955798,0,0
21357099014,6252955483,0,0
21357102201,6252955582,0,2
21357852625,6252955798,1,0
21359269210,6252955582,1,2
21359269213,6252955627,0,0
21359269242,6252955483,1,0
21360122042,6252955627,1,0
21360891975,6252956091,0,2
21360912140,6252900570,4,1
21360912259,6252900623,5,1
21360912264,6252900794,5,1
21360912269,6252900935,5,1
21362523879,6252956091,1,2
21363585511,6252956142,0,0
21365012384,6252956142,1,0
21365029918,6252954760,4,1
21365728006,6252948443,4,2
21365728123,6252948509,5,0
21365728128,6252948810,5,2
21367157248,6252942174,5,2
21370051957,6252956300,0,0
21371630385,6252956300,1,0
21372321195,6252954750,4,0
21372321198,6252954754,0,0
21374088136,6252954754,1,0
21376174943,6252954758,4,1
21377497496,6252956447,0,2
21378844993,6252956447,1,2
21378859120,6252956484,0,2
21379539951,6252956499,0,0
21380247679,6252956484,1,2
21380941221,6252956499,1,0
21381681602,6252956558,0,2
21381698322,6252956560,0,0
21383122053,6252956558,1,2
21383122071,6252956560,1,0
21383145087,6252955798,4,0
21385054667,6252954752,4,1
21389114924,6252956760,0,2
21390520875,6252956760,1,2
21390536143,6252956142,4,0
21395753428,6252948758,4,2
21395753542,6252948812,5,0
21395753553,6252949086,5,2
21399868129,6252954754,4,0
21405177366,6252957089,0,2
21407109261,6252957089,1,2
21410893754,6252940837,4,2
21410893919,6252940883,5,0
21410893926,6252941759,5,2
21410894064,6252943956,4,0
21410894106,6252944014,5,0
21410894112,6252944077,5,0
21410894118,6252945674,5,0
21412498821,6252943470,4,0
21416705218,6252957121,0,2
21418940042,6252957121,1,2
21418940047,6252957189,0,0
21419656295,6252957189,1,0
21421257632,6252957538,0,0
21422035155,6252955020,4,2
21422035222,6252955064,5,0
21422035227,6252955329,5,2
21422829016,6252957538,1,0
21425078747,6252894492,4,2
21425078838,6252894549,5,0
21425078845,6252895788,5,2
21429036026,6252957536,0,2
21429745012,6252944317,4,2
21429745091,6252945175,5,0
